Order_ID,Order_Date,Order_Time,City,Warehouse_ID,Product_ID,Product_Category,Product_Name,Price,Quantity,Stock_Available,Delivery_Partner,Delivery_Time_Minutes,Customer_Rating,Payment_Method,Revenue,Month,Day,Order_Year,Order_Month,Delivery_Speed,Stock_Status
QC1502,2025-04-05,08:45,Hyderabad,W5,P697,Fruits,Banana,30,3,15,Aman,48,4.6,CARD,90,April,Saturday,2025,4,Medium,Low Stock
QC1503,2025-04-29,08:40,Bangalore,W1,P371,Fruits,Apple,74,1,5,Suresh,33,4.4,UPI,74,April,Tuesday,2025,4,Medium,Low Stock
QC1504,2025-05-09,17:19,Chennai,W2,P388,Frozen,Ice Cream,73,5,11,Rahul,11,4.3,UPI,365,May,Friday,2025,5,Fast,Low Stock
QC1505,2025-04-27,10:32,Delhi,W2,P426,Snacks,Potato Chips,151,3,38,Suresh,48,3.4,UPI,453,April,Sunday,2025,4,Medium,In Stock
QC1506,2025-06-09,10:32,Mumbai,W2,P518,Snacks,Nachos,219,2,41,Sameer,18,4.4,UPI,438,June,Monday,2025,6,Fast,In Stock
QC1507,2025-01-11,17:47,Hyderabad,W3,P473,Dairy,Milk 1L,57,5,10,Rahul,41,3.1,CARD,285,January,Saturday,2025,1,Medium,Low Stock
QC1508,2025-06-06,18:13,Hyderabad,W6,P611,Snacks,Biscuits,182,2,60,Aman,50,4.1,WALLET,364,June,Friday,2025,6,Medium,In Stock
QC1509,2025-04-23,14:58,Bangalore,W5,P975,Bakery,Cake,154,5,51,Aman,48,4.1,COD,770,April,Wednesday,2025,4,Medium,In Stock
QC1510,2025-01-07,21:32,Pune,W6,P316,Fruits,Orange,188,2,6,Arjun,14,3.7,UPI,376,January,Tuesday,2025,1,Fast,Low Stock
QC1511,2025-02-25,18:12,Hyderabad,W1,P720,Frozen,Frozen Peas,201,3,17,Karthik,27,3.9,WALLET,603,February,Tuesday,2025,2,Fast,Low Stock
QC1512,2025-04-28,10:23,Bangalore,W4,P256,Dairy,Curd,52,1,17,Karthik,45,3.3,UPI,52,April,Monday,2025,4,Medium,Low Stock
QC1513,2025-06-21,20:24,Hyderabad,W3,P908,Fruits,Orange,124,2,13,Aman,17,3.1,UPI,248,June,Saturday,2025,6,Fast,Low Stock
QC1514,2025-01-08,21:25,Pune,W6,P867,Snacks,Biscuits,121,1,8,Arjun,28,4.5,CARD,121,January,Wednesday,2025,1,Fast,Low Stock
QC1515,2025-03-19,22:47,Chennai,W5,P790,Bakery,Buns,109,5,56,Ravi,31,3.2,WALLET,545,March,Wednesday,2025,3,Medium,In Stock
QC1516,2025-06-03,23:17,Mumbai,W1,P611,Bakery,Buns,73,5,44,Ravi,27,3.3,UPI,365,June,Tuesday,2025,6,Fast,In Stock
QC1517,2025-05-25,08:50,Chennai,W6,P804,Bakery,Cake,192,2,38,Ravi,34,4.2,CARD,384,May,Sunday,2025,5,Medium,In Stock
QC1518,2025-05-19,19:49,Hyderabad,W6,P691,Fruits,Apple,153,2,11,Rahul,48,3.6,WALLET,306,May,Monday,2025,5,Medium,Low Stock
QC1519,2025-03-28,10:59,Delhi,W3,P716,Bakery,Bread,49,5,32,Rahul,39,3.4,COD,245,March,Friday,2025,3,Medium,In Stock
QC1520,2025-03-24,17:11,Chennai,W2,P452,Beverages,Juice,227,3,22,Sameer,50,4.5,CARD,681,March,Monday,2025,3,Medium,In Stock
QC1521,2025-03-31,23:44,Mumbai,W4,P465,Fruits,Apple,178,1,25,Aman,44,4.0,WALLET,178,March,Monday,2025,3,Medium,In Stock
QC1522,2025-06-17,21:04,Delhi,W3,P621,Bakery,Bread,170,5,37,Karthik,34,3.7,UPI,850,June,Tuesday,2025,6,Medium,In Stock
QC1523,2025-02-11,11:10,Mumbai,W4,P534,Frozen,Frozen Peas,246,2,56,Vikram,45,4.7,COD,492,February,Tuesday,2025,2,Medium,In Stock
QC1524,2025-04-02,22:09,Pune,W2,P353,Snacks,Biscuits,60,3,8,Arjun,12,4.6,UPI,180,April,Wednesday,2025,4,Fast,Low Stock
QC1525,2025-06-22,09:14,Delhi,W4,P832,Fruits,Banana,61,1,16,Vikram,50,3.2,WALLET,61,June,Sunday,2025,6,Medium,Low Stock
QC1526,2025-05-16,21:07,Delhi,W4,P216,Fruits,Orange,48,5,34,Ravi,40,4.6,WALLET,240,May,Friday,2025,5,Medium,In Stock
QC1527,2025-01-09,14:11,Bangalore,W6,P149,Dairy,Curd,233,1,10,Vikram,16,4.8,CARD,233,January,Thursday,2025,1,Fast,Low Stock
QC1528,2025-01-05,15:46,Mumbai,W4,P313,Fruits,Orange,53,1,33,Rahul,40,3.9,COD,53,January,Sunday,2025,1,Medium,In Stock
QC1529,2025-03-21,15:00,Pune,W5,P530,Dairy,Curd,234,2,37,Aman,21,4.1,WALLET,468,March,Friday,2025,3,Fast,In Stock
QC1530,2025-02-12,18:23,Hyderabad,W6,P778,Beverages,Energy Drink,143,2,58,Suresh,36,4.5,WALLET,286,February,Wednesday,2025,2,Medium,In Stock
QC1531,2025-04-22,08:15,Bangalore,W2,P648,Bakery,Buns,132,3,17,Ravi,40,3.1,UPI,396,April,Tuesday,2025,4,Medium,Low Stock
QC1532,2025-05-31,19:06,Chennai,W5,P226,Beverages,Juice,83,5,29,Suresh,34,3.4,UPI,415,May,Saturday,2025,5,Medium,In Stock
QC1533,2025-04-20,12:33,Chennai,W2,P360,Snacks,Potato Chips,154,3,22,Ravi,50,3.7,UPI,462,April,Sunday,2025,4,Medium,In Stock
QC1534,2025-02-12,19:16,Mumbai,W1,P661,Fruits,Orange,128,5,30,Ravi,29,3.5,WALLET,640,February,Wednesday,2025,2,Fast,In Stock
QC1535,2025-05-10,20:58,Delhi,W6,P436,Bakery,Buns,38,2,27,Rahul,44,4.4,UPI,76,May,Saturday,2025,5,Medium,In Stock
QC1536,2025-04-21,17:15,Mumbai,W5,P863,Bakery,Bread,166,1,15,Karthik,15,3.4,COD,166,April,Monday,2025,4,Fast,Low Stock
QC1537,2025-03-27,09:47,Chennai,W3,P676,Beverages,Soft Drink,63,5,43,Vikram,45,4.5,CARD,315,March,Thursday,2025,3,Medium,In Stock
QC1538,2025-04-17,15:15,Delhi,W1,P223,Dairy,Curd,170,4,10,Suresh,50,4.5,WALLET,680,April,Thursday,2025,4,Medium,Low Stock
QC1539,2025-02-04,13:06,Pune,W2,P167,Fruits,Banana,200,1,14,Sameer,21,4.6,CARD,200,February,Tuesday,2025,2,Fast,Low Stock
QC1540,2025-06-13,15:20,Mumbai,W5,P826,Beverages,Juice,85,4,10,Aman,21,4.4,COD,340,June,Friday,2025,6,Fast,Low Stock
QC1541,2025-01-16,18:16,Pune,W3,P194,Beverages,Juice,99,3,35,Rahul,17,4.1,CARD,297,January,Thursday,2025,1,Fast,In Stock
QC1542,2025-06-11,12:47,Chennai,W1,P925,Dairy,Milk 1L,67,1,15,Sameer,50,3.4,CARD,67,June,Wednesday,2025,6,Medium,Low Stock
QC1543,2025-04-20,09:00,Pune,W4,P357,Dairy,Milk 1L,143,1,11,Suresh,43,3.9,COD,143,April,Sunday,2025,4,Medium,Low Stock
QC1544,2025-06-22,08:23,Bangalore,W3,P336,Snacks,Biscuits,245,3,5,Rahul,15,4.5,COD,735,June,Sunday,2025,6,Fast,Low Stock
QC1545,2025-06-25,21:11,Bangalore,W3,P147,Fruits,Banana,59,1,19,Rahul,42,4.5,WALLET,59,June,Wednesday,2025,6,Medium,Low Stock
QC1546,2025-03-04,12:01,Mumbai,W2,P854,Beverages,Juice,212,2,29,Suresh,40,3.8,WALLET,424,March,Tuesday,2025,3,Medium,In Stock
QC1547,2025-02-19,18:06,Bangalore,W5,P494,Snacks,Nachos,158,3,19,Vikram,20,4.5,CARD,474,February,Wednesday,2025,2,Fast,Low Stock
QC1548,2025-04-08,20:28,Mumbai,W4,P128,Fruits,Apple,212,1,42,Karthik,35,3.9,CARD,212,April,Tuesday,2025,4,Medium,In Stock
QC1549,2025-03-22,13:52,Delhi,W4,P677,Frozen,Ice Cream,143,1,57,Vikram,34,4.3,UPI,143,March,Saturday,2025,3,Medium,In Stock
QC1550,2025-02-18,22:57,Hyderabad,W2,P726,Snacks,Potato Chips,46,4,31,Ravi,37,3.4,WALLET,184,February,Tuesday,2025,2,Medium,In Stock
QC1551,2025-04-28,21:26,Hyderabad,W1,P726,Fruits,Banana,165,3,60,Rahul,21,4.4,COD,495,April,Monday,2025,4,Fast,In Stock
QC1552,2025-05-07,10:34,Hyderabad,W3,P543,Frozen,Frozen Peas,58,3,59,Sameer,38,4.2,CARD,174,May,Wednesday,2025,5,Medium,In Stock
QC1553,2025-05-08,18:04,Hyderabad,W1,P116,Dairy,Milk 1L,30,3,24,Ravi,13,3.3,UPI,90,May,Thursday,2025,5,Fast,In Stock
QC1554,2025-05-15,12:54,Hyderabad,W6,P786,Frozen,Ice Cream,145,1,16,Karthik,13,4.5,CARD,145,May,Thursday,2025,5,Fast,Low Stock
QC1555,2025-03-15,16:52,Delhi,W2,P330,Bakery,Cake,119,3,31,Arjun,45,3.6,WALLET,357,March,Saturday,2025,3,Medium,In Stock
QC1556,2025-06-17,14:59,Bangalore,W6,P292,Beverages,Juice,130,1,55,Aman,15,3.1,CARD,130,June,Tuesday,2025,6,Fast,In Stock
QC1557,2025-05-04,23:41,Hyderabad,W3,P290,Frozen,Frozen Peas,206,4,40,Ravi,42,4.0,UPI,824,May,Sunday,2025,5,Medium,In Stock
QC1558,2025-04-23,14:49,Pune,W1,P432,Dairy,Curd,182,3,41,Karthik,45,3.3,UPI,546,April,Wednesday,2025,4,Medium,In Stock
QC1559,2025-03-20,10:03,Pune,W3,P981,Beverages,Soft Drink,237,2,26,Arjun,25,4.0,COD,474,March,Thursday,2025,3,Fast,In Stock
QC1560,2025-06-20,13:18,Mumbai,W6,P456,Snacks,Potato Chips,56,2,55,Arjun,15,3.8,UPI,112,June,Friday,2025,6,Fast,In Stock
QC1561,2025-04-03,11:59,Mumbai,W5,P570,Beverages,Juice,220,5,43,Arjun,13,4.3,UPI,1100,April,Thursday,2025,4,Fast,In Stock
QC1562,2025-04-07,12:01,Delhi,W6,P280,Dairy,Milk 1L,99,4,6,Ravi,45,4.4,CARD,396,April,Monday,2025,4,Medium,Low Stock
QC1563,2025-02-13,22:54,Hyderabad,W5,P426,Dairy,Milk 1L,97,4,20,Ravi,40,3.2,COD,388,February,Thursday,2025,2,Medium,In Stock
QC1564,2025-04-01,13:08,Pune,W3,P469,Bakery,Buns,65,4,0,Vikram,49,3.9,UPI,260,April,Tuesday,2025,4,Medium,Low Stock
QC1565,2025-02-22,17:59,Hyderabad,W6,P515,Snacks,Nachos,40,1,56,Sameer,43,4.5,UPI,40,February,Saturday,2025,2,Medium,In Stock
QC1566,2025-06-27,15:36,Mumbai,W2,P346,Beverages,Energy Drink,151,4,0,Ravi,37,3.7,COD,604,June,Friday,2025,6,Medium,Low Stock
QC1567,2025-05-21,12:58,Pune,W5,P819,Frozen,Ice Cream,102,1,51,Rahul,29,3.3,COD,102,May,Wednesday,2025,5,Fast,In Stock
QC1568,2025-02-24,15:27,Bangalore,W3,P144,Beverages,Energy Drink,67,3,59,Aman,21,3.6,UPI,201,February,Monday,2025,2,Fast,In Stock
QC1569,2025-05-10,21:14,Delhi,W4,P196,Beverages,Soft Drink,178,4,42,Sameer,34,3.9,UPI,712,May,Saturday,2025,5,Medium,In Stock
QC1570,2025-02-02,23:20,Pune,W3,P674,Bakery,Cake,144,1,43,Ravi,15,3.1,WALLET,144,February,Sunday,2025,2,Fast,In Stock
QC1571,2025-04-26,13:18,Chennai,W1,P294,Bakery,Buns,209,1,6,Aman,24,4.4,CARD,209,April,Saturday,2025,4,Fast,Low Stock
QC1572,2025-03-11,19:19,Hyderabad,W5,P608,Fruits,Orange,102,1,46,Arjun,37,3.6,WALLET,102,March,Tuesday,2025,3,Medium,In Stock
QC1573,2025-02-01,21:15,Delhi,W3,P996,Frozen,Frozen Peas,230,3,27,Ravi,34,4.0,WALLET,690,February,Saturday,2025,2,Medium,In Stock
QC1574,2025-05-21,12:30,Hyderabad,W6,P213,Snacks,Nachos,131,3,43,Sameer,50,3.8,CARD,393,May,Wednesday,2025,5,Medium,In Stock
QC1575,2025-02-04,11:05,Chennai,W4,P495,Frozen,Frozen Peas,243,1,53,Ravi,45,3.9,COD,243,February,Tuesday,2025,2,Medium,In Stock
QC1576,2025-06-26,15:46,Pune,W2,P107,Beverages,Soft Drink,61,3,47,Vikram,19,4.6,WALLET,183,June,Thursday,2025,6,Fast,In Stock
QC1577,2025-02-23,15:41,Hyderabad,W1,P896,Frozen,Ice Cream,232,3,51,Sameer,20,4.1,WALLET,696,February,Sunday,2025,2,Fast,In Stock
QC1578,2025-04-07,21:27,Mumbai,W1,P492,Snacks,Biscuits,102,4,34,Aman,32,4.8,UPI,408,April,Monday,2025,4,Medium,In Stock
QC1579,2025-04-12,09:36,Chennai,W4,P363,Fruits,Apple,164,4,11,Sameer,26,4.7,CARD,656,April,Saturday,2025,4,Fast,Low Stock
QC1580,2025-01-14,16:16,Mumbai,W4,P420,Dairy,Butter,169,2,30,Ravi,18,4.9,UPI,338,January,Tuesday,2025,1,Fast,In Stock
QC1581,2025-06-12,10:27,Chennai,W4,P917,Dairy,Milk 1L,147,3,36,Ravi,20,4.9,UPI,441,June,Thursday,2025,6,Fast,In Stock
QC1582,2025-05-29,11:33,Bangalore,W6,P212,Fruits,Banana,192,4,7,Karthik,22,4.1,WALLET,768,May,Thursday,2025,5,Fast,Low Stock
QC1583,2025-01-28,18:35,Bangalore,W1,P753,Frozen,Frozen Peas,100,1,1,Vikram,38,4.7,CARD,100,January,Tuesday,2025,1,Medium,Low Stock
QC1584,2025-03-24,21:47,Chennai,W6,P984,Snacks,Potato Chips,205,5,10,Ravi,14,3.1,COD,1025,March,Monday,2025,3,Fast,Low Stock
QC1585,2025-03-18,17:42,Delhi,W1,P311,Dairy,Curd,206,5,12,Karthik,30,3.4,UPI,1030,March,Tuesday,2025,3,Medium,Low Stock
QC1586,2025-03-16,17:17,Hyderabad,W2,P761,Frozen,Ice Cream,108,4,11,Ravi,25,4.4,CARD,432,March,Sunday,2025,3,Fast,Low Stock
QC1587,2025-05-15,08:34,Delhi,W5,P289,Fruits,Orange,159,2,11,Ravi,50,3.0,UPI,318,May,Thursday,2025,5,Medium,Low Stock
QC1588,2025-06-26,14:07,Pune,W4,P573,Frozen,Ice Cream,47,4,53,Arjun,39,3.6,UPI,188,June,Thursday,2025,6,Medium,In Stock
QC1589,2025-03-13,13:37,Hyderabad,W1,P725,Dairy,Curd,241,2,6,Sameer,41,4.0,COD,482,March,Thursday,2025,3,Medium,Low Stock
QC1590,2025-05-25,10:06,Chennai,W3,P858,Bakery,Cake,74,3,43,Sameer,41,4.7,COD,222,May,Sunday,2025,5,Medium,In Stock
QC1591,2025-05-19,14:04,Chennai,W1,P997,Beverages,Juice,135,5,5,Aman,29,4.4,UPI,675,May,Monday,2025,5,Fast,Low Stock
QC1592,2025-02-04,10:45,Hyderabad,W4,P334,Fruits,Apple,193,1,5,Vikram,30,3.7,UPI,193,February,Tuesday,2025,2,Medium,Low Stock
QC1593,2025-05-03,14:22,Delhi,W3,P785,Dairy,Curd,106,3,25,Arjun,21,3.3,CARD,318,May,Saturday,2025,5,Fast,In Stock
QC1594,2025-02-11,17:07,Bangalore,W6,P848,Dairy,Butter,175,1,50,Rahul,24,4.4,CARD,175,February,Tuesday,2025,2,Fast,In Stock
QC1595,2025-04-08,20:39,Chennai,W3,P495,Bakery,Buns,206,4,45,Suresh,45,3.6,UPI,824,April,Tuesday,2025,4,Medium,In Stock
QC1596,2025-01-27,08:10,Delhi,W6,P333,Bakery,Cake,226,4,19,Sameer,27,4.9,UPI,904,January,Monday,2025,1,Fast,Low Stock
QC1597,2025-01-29,22:34,Mumbai,W3,P267,Fruits,Apple,133,1,44,Aman,41,4.3,UPI,133,January,Wednesday,2025,1,Medium,In Stock
QC1598,2025-03-07,14:12,Bangalore,W1,P743,Frozen,Frozen Peas,59,2,39,Rahul,32,3.6,CARD,118,March,Friday,2025,3,Medium,In Stock
QC1599,2025-04-25,19:57,Pune,W6,P575,Bakery,Cake,215,5,44,Ravi,17,4.8,WALLET,1075,April,Friday,2025,4,Fast,In Stock
QC1600,2025-03-15,18:22,Pune,W3,P532,Fruits,Orange,95,5,31,Aman,41,3.1,CARD,475,March,Saturday,2025,3,Medium,In Stock
QC1601,2025-02-11,18:44,Delhi,W6,P576,Dairy,Curd,77,2,41,Ravi,44,4.9,UPI,154,February,Tuesday,2025,2,Medium,In Stock
QC1602,2025-04-01,09:01,Mumbai,W2,P430,Bakery,Bread,92,1,15,Karthik,43,3.0,COD,92,April,Tuesday,2025,4,Medium,Low Stock
QC1603,2025-04-15,23:28,Mumbai,W5,P268,Fruits,Apple,96,5,14,Ravi,13,3.4,COD,480,April,Tuesday,2025,4,Fast,Low Stock
QC1604,2025-06-08,22:42,Pune,W6,P434,Fruits,Banana,242,2,33,Arjun,33,3.8,COD,484,June,Sunday,2025,6,Medium,In Stock
QC1605,2025-06-17,09:20,Hyderabad,W1,P204,Beverages,Soft Drink,177,3,43,Ravi,18,4.4,WALLET,531,June,Tuesday,2025,6,Fast,In Stock
QC1606,2025-05-19,21:19,Chennai,W3,P428,Dairy,Milk 1L,66,3,59,Vikram,12,3.6,WALLET,198,May,Monday,2025,5,Fast,In Stock
QC1607,2025-03-18,09:26,Chennai,W3,P139,Dairy,Milk 1L,177,4,36,Rahul,20,4.1,CARD,708,March,Tuesday,2025,3,Fast,In Stock
QC1608,2025-06-06,10:55,Mumbai,W2,P677,Bakery,Bread,88,5,43,Vikram,19,4.6,WALLET,440,June,Friday,2025,6,Fast,In Stock
QC1609,2025-02-06,13:17,Bangalore,W6,P346,Beverages,Energy Drink,225,1,1,Ravi,28,4.6,UPI,225,February,Thursday,2025,2,Fast,Low Stock
QC1610,2025-04-20,20:14,Delhi,W2,P372,Dairy,Milk 1L,32,5,28,Rahul,20,4.0,WALLET,160,April,Sunday,2025,4,Fast,In Stock
QC1611,2025-04-23,18:53,Chennai,W2,P272,Snacks,Potato Chips,74,2,48,Suresh,38,4.8,WALLET,148,April,Wednesday,2025,4,Medium,In Stock
QC1612,2025-02-05,22:16,Mumbai,W2,P255,Dairy,Curd,192,1,47,Ravi,19,5.0,COD,192,February,Wednesday,2025,2,Fast,In Stock
QC1613,2025-04-30,10:32,Mumbai,W3,P931,Dairy,Milk 1L,222,5,20,Ravi,17,4.6,COD,1110,April,Wednesday,2025,4,Fast,In Stock
QC1614,2025-02-20,09:16,Chennai,W6,P869,Beverages,Juice,120,2,9,Arjun,39,3.6,UPI,240,February,Thursday,2025,2,Medium,Low Stock
QC1615,2025-03-14,14:25,Hyderabad,W4,P306,Frozen,Ice Cream,219,5,26,Vikram,13,3.5,UPI,1095,March,Friday,2025,3,Fast,In Stock
QC1616,2025-04-26,17:28,Pune,W6,P533,Bakery,Cake,39,1,20,Vikram,22,3.0,WALLET,39,April,Saturday,2025,4,Fast,In Stock
QC1617,2025-05-11,13:54,Pune,W4,P557,Dairy,Butter,105,2,43,Vikram,44,3.1,COD,210,May,Sunday,2025,5,Medium,In Stock
QC1618,2025-05-06,19:26,Hyderabad,W5,P845,Beverages,Energy Drink,80,5,43,Vikram,12,4.2,COD,400,May,Tuesday,2025,5,Fast,In Stock
QC1619,2025-04-30,10:31,Hyderabad,W5,P704,Bakery,Cake,188,2,52,Sameer,39,3.2,UPI,376,April,Wednesday,2025,4,Medium,In Stock
QC1620,2025-03-03,22:12,Hyderabad,W4,P228,Beverages,Soft Drink,75,5,16,Aman,24,3.6,CARD,375,March,Monday,2025,3,Fast,Low Stock
QC1621,2025-05-03,19:12,Bangalore,W4,P292,Dairy,Curd,236,1,50,Arjun,11,5.0,UPI,236,May,Saturday,2025,5,Fast,In Stock
QC1622,2025-03-10,18:50,Pune,W5,P159,Beverages,Juice,56,5,60,Arjun,39,3.0,UPI,280,March,Monday,2025,3,Medium,In Stock
QC1623,2025-06-28,18:23,Bangalore,W3,P162,Snacks,Biscuits,191,2,54,Ravi,33,4.7,CARD,382,June,Saturday,2025,6,Medium,In Stock
QC1624,2025-03-10,15:43,Pune,W2,P308,Bakery,Cake,196,5,56,Vikram,18,3.5,CARD,980,March,Monday,2025,3,Fast,In Stock
QC1625,2025-02-10,16:24,Chennai,W3,P701,Fruits,Apple,206,2,56,Sameer,19,3.0,WALLET,412,February,Monday,2025,2,Fast,In Stock
QC1626,2025-02-18,21:54,Delhi,W6,P696,Fruits,Apple,246,3,15,Vikram,26,3.5,WALLET,738,February,Tuesday,2025,2,Fast,Low Stock
QC1627,2025-02-21,10:06,Delhi,W5,P397,Frozen,Ice Cream,191,2,29,Sameer,23,3.2,COD,382,February,Friday,2025,2,Fast,In Stock
QC1628,2025-02-22,16:23,Bangalore,W5,P334,Beverages,Juice,131,2,22,Suresh,33,3.7,COD,262,February,Saturday,2025,2,Medium,In Stock
QC1629,2025-03-03,23:12,Bangalore,W1,P589,Frozen,Ice Cream,43,2,48,Vikram,38,4.7,UPI,86,March,Monday,2025,3,Medium,In Stock
QC1630,2025-04-27,16:58,Hyderabad,W4,P820,Snacks,Biscuits,38,5,50,Ravi,43,3.0,COD,190,April,Sunday,2025,4,Medium,In Stock
QC1631,2025-06-22,22:24,Bangalore,W5,P755,Beverages,Energy Drink,213,1,39,Arjun,34,3.9,WALLET,213,June,Sunday,2025,6,Medium,In Stock
QC1632,2025-06-27,13:20,Hyderabad,W6,P643,Beverages,Soft Drink,73,3,2,Sameer,47,4.7,WALLET,219,June,Friday,2025,6,Medium,Low Stock
QC1633,2025-03-30,21:06,Delhi,W1,P358,Bakery,Cake,79,3,24,Sameer,50,4.8,UPI,237,March,Sunday,2025,3,Medium,In Stock
QC1634,2025-04-22,22:24,Chennai,W2,P184,Snacks,Potato Chips,190,2,23,Arjun,29,4.2,WALLET,380,April,Tuesday,2025,4,Fast,In Stock
QC1635,2025-02-05,09:03,Bangalore,W2,P630,Beverages,Energy Drink,249,2,22,Vikram,46,3.4,CARD,498,February,Wednesday,2025,2,Medium,In Stock
QC1636,2025-06-16,18:02,Pune,W4,P487,Bakery,Bread,101,2,5,Sameer,11,4.0,UPI,202,June,Monday,2025,6,Fast,Low Stock
QC1637,2025-05-27,18:53,Bangalore,W3,P696,Bakery,Buns,161,2,6,Vikram,15,4.3,UPI,322,May,Tuesday,2025,5,Fast,Low Stock
QC1638,2025-05-02,19:55,Bangalore,W2,P435,Snacks,Biscuits,197,1,35,Aman,42,3.8,UPI,197,May,Friday,2025,5,Medium,In Stock
QC1639,2025-03-18,14:16,Pune,W3,P366,Frozen,Frozen Peas,218,3,13,Sameer,34,3.8,UPI,654,March,Tuesday,2025,3,Medium,Low Stock
QC1640,2025-03-09,20:26,Mumbai,W6,P582,Dairy,Butter,165,4,57,Rahul,35,3.3,UPI,660,March,Sunday,2025,3,Medium,In Stock
QC1641,2025-03-03,20:43,Hyderabad,W6,P169,Snacks,Biscuits,92,3,46,Ravi,49,3.4,COD,276,March,Monday,2025,3,Medium,In Stock
QC1642,2025-02-24,20:14,Chennai,W3,P107,Beverages,Juice,158,2,11,Sameer,48,4.3,CARD,316,February,Monday,2025,2,Medium,Low Stock
QC1643,2025-01-05,10:43,Bangalore,W1,P826,Snacks,Nachos,148,4,16,Aman,12,3.2,UPI,592,January,Sunday,2025,1,Fast,Low Stock
QC1644,2025-02-02,09:16,Pune,W3,P929,Snacks,Nachos,195,1,56,Sameer,32,3.2,WALLET,195,February,Sunday,2025,2,Medium,In Stock
QC1645,2025-02-19,08:44,Bangalore,W2,P213,Bakery,Cake,173,5,13,Sameer,46,4.1,WALLET,865,February,Wednesday,2025,2,Medium,Low Stock
QC1646,2025-02-24,10:54,Mumbai,W4,P844,Dairy,Curd,32,5,27,Aman,45,3.3,WALLET,160,February,Monday,2025,2,Medium,In Stock
QC1647,2025-05-09,09:30,Pune,W3,P159,Dairy,Curd,159,2,42,Rahul,13,4.6,CARD,318,May,Friday,2025,5,Fast,In Stock
QC1648,2025-06-15,12:33,Chennai,W2,P871,Bakery,Buns,33,1,2,Rahul,27,4.9,UPI,33,June,Sunday,2025,6,Fast,Low Stock
QC1649,2025-03-09,09:23,Delhi,W4,P319,Beverages,Soft Drink,83,4,25,Vikram,20,3.4,UPI,332,March,Sunday,2025,3,Fast,In Stock
QC1650,2025-06-23,15:12,Pune,W1,P838,Beverages,Energy Drink,145,2,44,Arjun,33,4.3,CARD,290,June,Monday,2025,6,Medium,In Stock
QC1651,2025-01-03,12:54,Mumbai,W1,P295,Dairy,Butter,239,5,5,Karthik,12,5.0,COD,1195,January,Friday,2025,1,Fast,Low Stock
QC1652,2025-04-30,16:37,Mumbai,W2,P219,Dairy,Milk 1L,63,5,47,Sameer,34,3.2,UPI,315,April,Wednesday,2025,4,Medium,In Stock
QC1653,2025-06-28,15:07,Hyderabad,W1,P569,Bakery,Cake,110,5,31,Vikram,20,3.1,CARD,550,June,Saturday,2025,6,Fast,In Stock
QC1654,2025-04-04,15:10,Pune,W6,P931,Beverages,Juice,123,3,26,Aman,27,3.1,UPI,369,April,Friday,2025,4,Fast,In Stock
QC1655,2025-03-25,14:53,Mumbai,W6,P746,Fruits,Banana,49,3,58,Suresh,10,3.6,COD,147,March,Tuesday,2025,3,Fast,In Stock
QC1656,2025-03-16,20:06,Mumbai,W1,P587,Bakery,Cake,87,5,56,Arjun,24,4.6,COD,435,March,Sunday,2025,3,Fast,In Stock
QC1657,2025-06-25,10:16,Bangalore,W1,P988,Dairy,Curd,121,5,25,Rahul,20,3.4,COD,605,June,Wednesday,2025,6,Fast,In Stock
QC1658,2025-05-02,21:59,Mumbai,W1,P366,Frozen,Frozen Peas,33,4,0,Suresh,24,3.2,WALLET,132,May,Friday,2025,5,Fast,Low Stock
QC1659,2025-06-23,18:19,Hyderabad,W5,P408,Beverages,Soft Drink,206,2,54,Aman,31,4.6,UPI,412,June,Monday,2025,6,Medium,In Stock
QC1660,2025-05-09,19:58,Delhi,W6,P870,Snacks,Biscuits,109,3,3,Suresh,23,3.0,UPI,327,May,Friday,2025,5,Fast,Low Stock
QC1661,2025-03-08,21:04,Delhi,W6,P394,Fruits,Banana,126,3,2,Aman,49,4.2,COD,378,March,Saturday,2025,3,Medium,Low Stock
QC1662,2025-05-29,11:40,Chennai,W3,P744,Dairy,Butter,65,3,6,Ravi,43,4.1,UPI,195,May,Thursday,2025,5,Medium,Low Stock
QC1663,2025-01-11,21:00,Mumbai,W6,P421,Beverages,Soft Drink,144,5,28,Ravi,37,4.6,CARD,720,January,Saturday,2025,1,Medium,In Stock
QC1664,2025-04-29,16:43,Delhi,W6,P411,Beverages,Energy Drink,172,2,42,Karthik,33,4.1,WALLET,344,April,Tuesday,2025,4,Medium,In Stock
QC1665,2025-04-13,19:32,Delhi,W5,P996,Beverages,Soft Drink,145,3,47,Suresh,33,3.4,UPI,435,April,Sunday,2025,4,Medium,In Stock
QC1666,2025-02-19,08:41,Delhi,W2,P471,Frozen,Ice Cream,82,3,48,Karthik,30,3.6,CARD,246,February,Wednesday,2025,2,Medium,In Stock
QC1667,2025-04-17,19:58,Mumbai,W3,P935,Dairy,Milk 1L,94,1,1,Rahul,47,4.0,UPI,94,April,Thursday,2025,4,Medium,Low Stock
QC1668,2025-01-25,16:49,Mumbai,W5,P948,Fruits,Banana,55,4,30,Rahul,17,4.8,WALLET,220,January,Saturday,2025,1,Fast,In Stock
QC1669,2025-05-02,08:37,Pune,W2,P901,Beverages,Energy Drink,196,1,12,Rahul,31,4.0,WALLET,196,May,Friday,2025,5,Medium,Low Stock
